CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Plan Tier,Contract Length,Total Spend,Last Interaction,Churn
380127,19.0,Female,15.0,13.0,1.0,7.0,Basic,Annual,632.97,15.0,0
321893,43.0,Male,6.0,23.0,4.0,5.0,Basic,Annual,763.96,24.0,0
434355,21.0,Female,38.0,20.0,1.0,14.0,Basic,Quarterly,634.2,7.0,0
103944,48.0,Male,6.0,28.0,10.0,11.0,Basic,Annual,295.0,1.0,1
104838,28.0,Female,24.0,9.0,3.0,3.0,Basic,Quarterly,328.0,2.0,1
387045,48.0,Male,13.0,16.0,2.0,5.0,Premium,Quarterly,911.59,21.0,0
26250,45.0,Female,39.0,12.0,6.0,5.0,Basic,Annual,465.0,3.0,1
392479,31.0,Female,53.0,23.0,3.0,9.0,Standard,Annual,867.35,12.0,0
293261,42.0,Male,10.0,4.0,2.0,13.0,Premium,Quarterly,976.93,12.0,0
303188,24.0,Male,39.0,2.0,2.0,20.0,Standard,Quarterly,899.06,3.0,0
40789,59.0,Male,33.0,21.0,5.0,18.0,Basic,Quarterly,741.0,1.0,1
436588,40.0,Female,13.0,14.0,1.0,5.0,Basic,Annual,527.83,4.0,0
203975,25.0,Male,41.0,22.0,8.0,1.0,Basic,Annual,846.0,14.0,1
163507,38.0,Female,15.0,18.0,2.0,14.0,Standard,Annual,279.0,27.0,1
115117,64.0,Female,24.0,29.0,8.0,16.0,Premium,Quarterly,742.0,14.0,1
62211,39.0,Male,45.0,22.0,0.0,15.0,Basic,Quarterly,106.0,25.0,1
265286,22.0,Female,35.0,23.0,0.0,4.0,Standard,Quarterly,799.47,7.0,0
190860,44.0,Female,6.0,30.0,8.0,4.0,Basic,Annual,781.0,10.0,1
12279,56.0,Female,50.0,3.0,5.0,28.0,Premium,Annual,607.0,25.0,1
257917,19.0,Male,36.0,22.0,9.0,9.0,Premium,Annual,765.07,18.0,1
320226,43.0,Male,11.0,7.0,4.0,1.0,Basic,Quarterly,938.86,29.0,0
307069,31.0,Male,31.0,8.0,1.0,7.0,Basic,Annual,779.72,9.0,0
440030,25.0,Female,1.0,3.0,0.0,5.0,Standard,Annual,541.72,7.0,0
178352,32.0,Male,58.0,22.0,10.0,4.0,Basic,Annual,316.0,24.0,1
94217,44.0,Female,25.0,24.0,0.0,27.0,Premium,Quarterly,242.0,11.0,1
412772,49.0,Male,9.0,24.0,4.0,8.0,Premium,Quarterly,534.95,27.0,0
87500,37.0,Male,56.0,4.0,5.0,2.0,Premium,Annual,753.0,15.0,1
409847,29.0,Male,25.0,19.0,1.0,3.0,Premium,Annual,827.34,10.0,0
434611,22.0,Male,27.0,21.0,0.0,17.0,Standard,Annual,849.13,6.0,0
238509,39.0,Female,18.0,14.0,10.0,6.0,Standard,Quarterly,720.09,15.0,1
386507,43.0,Female,25.0,4.0,3.0,7.0,Premium,Quarterly,858.8,8.0,0
80808,50.0,Male,4.0,14.0,0.0,4.0,Basic,Monthly,231.0,4.0,1
231478,27.0,Female,31.0,22.0,4.0,1.0,Premium,Quarterly,237.36,17.0,1
424864,35.0,Male,50.0,20.0,1.0,9.0,Premium,Annual,923.34,21.0,0
50609,57.0,Female,25.0,7.0,2.0,14.0,Standard,Monthly,481.0,26.0,1
13276,64.0,Female,53.0,12.0,8.0,13.0,Standard,Annual,265.0,15.0,1
237593,27.0,Male,25.0,27.0,5.0,19.0,Standard,Annual,936.52,10.0,1
412248,19.0,Female,16.0,15.0,1.0,0.0,Premium,Quarterly,778.75,13.0,0
427367,21.0,Male,56.0,1.0,1.0,20.0,Premium,Quarterly,779.19,12.0,0
369196,25.0,Male,53.0,17.0,1.0,20.0,Basic,Quarterly,953.58,6.0,0
71216,41.0,Female,16.0,16.0,7.0,25.0,Basic,Annual,565.0,17.0,1
178988,30.0,Female,29.0,17.0,3.0,8.0,Standard,Monthly,729.0,17.0,1
284986,41.0,Male,54.0,11.0,1.0,1.0,Premium,Quarterly,696.06,22.0,0
235180,43.0,Female,51.0,17.0,1.0,22.0,Premium,Monthly,970.2,15.0,1
406057,41.0,Male,41.0,28.0,1.0,8.0,Standard,Annual,882.75,1.0,0
96995,32.0,Female,43.0,10.0,4.0,4.0,Premium,Monthly,565.0,1.0,1
321816,27.0,Female,10.0,20.0,1.0,7.0,Basic,Quarterly,592.85,5.0,0
383908,39.0,Male,60.0,7.0,3.0,11.0,Standard,Annual,638.14,20.0,0
4111,28.0,Male,46.0,4.0,4.0,24.0,Premium,Quarterly,631.0,24.0,1
280774,25.0,Male,3.0,11.0,2.0,0.0,Standard,Quarterly,837.89,18.0,0
274307,29.0,Male,38.0,11.0,0.0,5.0,Basic,Annual,675.87,16.0,0
327586,38.0,Male,40.0,7.0,1.0,20.0,Standard,Annual,651.7,27.0,0
430951,37.0,Female,25.0,20.0,2.0,1.0,Basic,Annual,691.54,5.0,0
175034,51.0,Male,58.0,28.0,1.0,5.0,Premium,Monthly,861.0,15.0,1
266936,50.0,Female,16.0,25.0,5.0,20.0,Standard,Annual,572.88,2.0,0
80568,34.0,Female,36.0,9.0,1.0,4.0,Standard,Quarterly,485.0,23.0,1
161901,56.0,Female,42.0,17.0,0.0,30.0,Basic,Annual,112.0,26.0,1
90470,48.0,Male,60.0,12.0,8.0,20.0,Standard,Quarterly,923.0,19.0,1
190370,26.0,Male,7.0,20.0,3.0,23.0,Standard,Monthly,638.0,21.0,1
434449,38.0,Male,10.0,13.0,0.0,18.0,Basic,Quarterly,684.48,15.0,0
283709,40.0,Male,43.0,16.0,0.0,3.0,Basic,Annual,594.98,3.0,0
238662,54.0,Male,37.0,13.0,4.0,3.0,Premium,Annual,490.81,13.0,1
217819,27.0,Male,43.0,9.0,4.0,9.0,Premium,Quarterly,133.98,12.0,1
155574,49.0,Male,23.0,20.0,3.0,5.0,Basic,Quarterly,219.0,4.0,1
34394,50.0,Female,51.0,12.0,3.0,4.0,Basic,Quarterly,438.0,7.0,1
400151,19.0,Male,59.0,19.0,1.0,20.0,Premium,Annual,568.6,25.0,0
324803,32.0,Female,27.0,8.0,1.0,7.0,Standard,Annual,730.48,12.0,0
114550,45.0,Male,48.0,7.0,10.0,27.0,Standard,Quarterly,918.0,27.0,1
209229,18.0,Female,30.0,20.0,5.0,15.0,Premium,Monthly,898.06,17.0,1
26933,60.0,Female,7.0,21.0,6.0,14.0,Basic,Monthly,534.0,14.0,1
365812,40.0,Male,24.0,27.0,4.0,6.0,Basic,Annual,998.91,19.0,0
386577,22.0,Male,53.0,1.0,0.0,12.0,Basic,Annual,946.64,20.0,0
144274,18.0,Male,30.0,28.0,1.0,14.0,Basic,Quarterly,318.0,20.0,1
331924,32.0,Male,58.0,30.0,1.0,15.0,Standard,Quarterly,761.77,2.0,0
170106,26.0,Female,8.0,21.0,9.0,21.0,Basic,Quarterly,142.0,4.0,1
235300,46.0,Female,44.0,1.0,8.0,17.0,Premium,Monthly,299.42,8.0,1
315651,19.0,Male,21.0,29.0,1.0,5.0,Standard,Annual,926.3,5.0,0
285509,21.0,Male,38.0,28.0,2.0,20.0,Standard,Quarterly,959.1,24.0,0
242186,25.0,Male,37.0,2.0,10.0,16.0,Standard,Quarterly,223.14,16.0,1
329928,45.0,Male,58.0,4.0,1.0,17.0,Basic,Quarterly,769.46,17.0,0
336345,35.0,Male,28.0,18.0,1.0,4.0,Standard,Annual,857.88,11.0,0
408391,33.0,Male,51.0,28.0,2.0,13.0,Premium,Quarterly,539.11,15.0,0
300812,20.0,Male,60.0,4.0,2.0,19.0,Premium,Quarterly,895.69,24.0,0
178073,39.0,Male,52.0,9.0,5.0,4.0,Basic,Quarterly,613.0,14.0,1
116097,20.0,Female,22.0,10.0,8.0,22.0,Premium,Monthly,400.0,8.0,1
445448,36.0,Male,56.0,5.0,3.0,9.0,Basic,Annual,874.42,29.0,0
248974,55.0,Male,4.0,12.0,2.0,18.0,Premium,Annual,524.09,30.0,1
234323,38.0,Female,4.0,7.0,10.0,22.0,Standard,Annual,226.47,28.0,1
11466,56.0,Female,38.0,23.0,8.0,29.0,Premium,Annual,792.0,20.0,1
338671,42.0,Male,37.0,9.0,3.0,5.0,Basic,Annual,843.39,17.0,0
27430,21.0,Female,58.0,12.0,0.0,8.0,Basic,Annual,513.0,9.0,0
154145,37.0,Male,27.0,26.0,8.0,2.0,Basic,Quarterly,190.0,28.0,1
54594,18.0,Female,56.0,5.0,4.0,8.0,Basic,Quarterly,183.0,19.0,1
408497,30.0,Male,13.0,14.0,1.0,6.0,Premium,Annual,558.55,21.0,0
228837,21.0,Male,15.0,13.0,7.0,18.0,Basic,Monthly,433.5,4.0,1
182829,58.0,Female,57.0,16.0,5.0,28.0,Premium,Quarterly,862.0,13.0,1
242343,58.0,Female,47.0,21.0,2.0,14.0,Basic,Monthly,806.76,27.0,1
384105,50.0,Female,25.0,4.0,4.0,9.0,Standard,Annual,805.26,11.0,0
350466,31.0,Male,7.0,25.0,0.0,6.0,Basic,Quarterly,865.3,12.0,0
315493,38.0,Female,7.0,21.0,2.0,8.0,Premium,Quarterly,628.8,6.0,0
53603,62.0,Male,5.0,1.0,6.0,5.0,Premium,Quarterly,586.0,27.0,1
284873,50.0,Female,44.0,10.0,3.0,17.0,Premium,Quarterly,673.07,4.0,0
305765,23.0,Female,28.0,18.0,0.0,3.0,Standard,Annual,958.73,11.0,0
310079,47.0,Female,57.0,18.0,1.0,13.0,Standard,Annual,800.9,10.0,0
260532,39.0,Male,38.0,18.0,0.0,13.0,Basic,Annual,221.81,1.0,1
58177,51.0,Female,35.0,1.0,0.0,0.0,Premium,Annual,804.0,22.0,1
133020,52.0,Male,39.0,16.0,5.0,26.0,Basic,Monthly,199.0,10.0,1
307447,32.0,Male,7.0,7.0,1.0,8.0,Basic,Annual,862.71,16.0,0
183610,65.0,Male,26.0,24.0,4.0,24.0,Standard,Quarterly,661.0,20.0,1
446844,50.0,Male,23.0,14.0,4.0,8.0,Premium,Quarterly,527.75,5.0,0
336435,19.0,Female,60.0,30.0,0.0,10.0,Premium,Quarterly,948.05,15.0,0
194995,56.0,Male,31.0,6.0,10.0,28.0,Premium,Monthly,564.0,18.0,1
78181,21.0,Female,3.0,23.0,7.0,28.0,Basic,Quarterly,183.0,13.0,1
49126,55.0,Male,28.0,24.0,5.0,11.0,Standard,Monthly,974.0,4.0,1
214369,64.0,Female,4.0,5.0,8.0,11.0,Basic,Annual,874.95,13.0,1
66064,55.0,Female,55.0,15.0,4.0,8.0,Premium,Monthly,356.0,24.0,1
160836,29.0,Female,46.0,10.0,0.0,16.0,Premium,Monthly,954.0,26.0,1
291666,50.0,Male,53.0,21.0,5.0,13.0,Basic,Quarterly,625.17,22.0,0
67459,46.0,Female,39.0,20.0,9.0,23.0,Premium,Quarterly,797.0,8.0,1
324496,32.0,Male,13.0,20.0,2.0,19.0,Basic,Annual,645.42,10.0,0
52424,62.0,Male,41.0,11.0,10.0,28.0,Premium,Annual,230.0,13.0,1
243887,63.0,Female,54.0,6.0,9.0,22.0,Basic,Quarterly,815.58,8.0,1
264404,19.0,Female,60.0,17.0,1.0,19.0,Basic,Quarterly,771.01,15.0,0
90994,51.0,Male,59.0,3.0,1.0,18.0,Basic,Quarterly,492.0,8.0,1
222453,57.0,Female,27.0,9.0,2.0,14.0,Premium,Quarterly,555.16,14.0,1
108753,56.0,Male,39.0,23.0,5.0,8.0,Standard,Quarterly,243.0,27.0,1
86945,35.0,Female,14.0,23.0,2.0,9.0,Basic,Annual,523.0,24.0,1
15425,26.0,Male,4.0,22.0,0.0,26.0,Premium,Annual,330.0,20.0,1
371908,42.0,Male,27.0,13.0,0.0,2.0,Standard,Quarterly,788.92,1.0,0
340687,28.0,Male,56.0,21.0,1.0,12.0,Basic,Quarterly,976.78,12.0,0
411772,44.0,Female,24.0,18.0,3.0,0.0,Basic,Annual,974.5,7.0,0
330140,45.0,Male,52.0,11.0,1.0,10.0,Standard,Annual,980.13,9.0,0
329270,35.0,Male,17.0,21.0,3.0,13.0,Standard,Annual,635.5,21.0,0
118455,47.0,Female,58.0,8.0,6.0,4.0,Basic,Monthly,827.0,18.0,1
285683,40.0,Male,20.0,23.0,4.0,18.0,Basic,Quarterly,627.7,8.0,0
168554,43.0,Male,47.0,14.0,5.0,4.0,Standard,Quarterly,622.0,26.0,1
167839,41.0,Male,42.0,7.0,4.0,29.0,Premium,Annual,283.0,8.0,1
113366,26.0,Female,21.0,16.0,4.0,18.0,Premium,Quarterly,942.0,11.0,1
78529,65.0,Female,34.0,30.0,7.0,7.0,Basic,Annual,555.0,29.0,1
120315,39.0,Male,2.0,18.0,4.0,13.0,Premium,Monthly,485.0,2.0,1
346639,39.0,Male,22.0,19.0,1.0,9.0,Standard,Quarterly,744.64,8.0,0
135238,46.0,Male,50.0,26.0,1.0,27.0,Standard,Annual,407.0,1.0,1
93364,42.0,Female,30.0,22.0,9.0,30.0,Standard,Annual,814.0,19.0,1
135856,57.0,Male,34.0,5.0,10.0,0.0,Standard,Annual,926.0,2.0,1
393300,26.0,Male,41.0,19.0,1.0,17.0,Premium,Quarterly,935.23,26.0,0
145384,44.0,Male,27.0,15.0,5.0,19.0,Standard,Monthly,731.0,30.0,1
117712,58.0,Male,35.0,29.0,4.0,5.0,Standard,Monthly,428.0,18.0,1
328044,19.0,Male,9.0,15.0,0.0,2.0,Standard,Annual,691.66,7.0,0
307388,39.0,Female,1.0,5.0,0.0,1.0,Premium,Quarterly,914.47,8.0,0
76715,54.0,Female,42.0,10.0,5.0,8.0,Basic,Annual,456.0,12.0,1
267416,49.0,Male,42.0,14.0,1.0,5.0,Standard,Quarterly,721.38,13.0,0
350455,23.0,Female,5.0,17.0,0.0,15.0,Premium,Annual,732.04,5.0,0
379256,46.0,Male,45.0,26.0,1.0,4.0,Standard,Annual,667.01,1.0,0
307778,35.0,Male,21.0,29.0,1.0,8.0,Premium,Annual,546.61,1.0,0
250525,36.0,Male,50.0,17.0,5.0,13.0,Premium,Monthly,969.1,29.0,1
16738,55.0,Male,40.0,21.0,8.0,11.0,Basic,Monthly,788.0,14.0,1
80059,55.0,Male,56.0,21.0,6.0,26.0,Standard,Monthly,305.0,12.0,1
233283,48.0,Female,19.0,20.0,3.0,15.0,Basic,Annual,868.85,17.0,1
404785,41.0,Female,24.0,27.0,2.0,7.0,Premium,Quarterly,711.52,10.0,0
353904,38.0,Male,58.0,4.0,2.0,8.0,Standard,Annual,558.45,22.0,0
313821,45.0,Male,33.0,22.0,1.0,17.0,Premium,Quarterly,822.2,4.0,0
122615,37.0,Female,17.0,23.0,8.0,3.0,Premium,Quarterly,517.0,9.0,1
395672,48.0,Male,32.0,19.0,2.0,15.0,Basic,Quarterly,961.64,10.0,0
98550,30.0,Female,2.0,30.0,9.0,1.0,Basic,Quarterly,832.0,1.0,1
179232,44.0,Male,31.0,28.0,6.0,7.0,Basic,Monthly,561.0,23.0,1
411856,43.0,Female,60.0,21.0,0.0,5.0,Basic,Annual,560.48,13.0,0
348541,39.0,Male,46.0,27.0,1.0,12.0,Basic,Annual,853.54,12.0,0
234842,33.0,Male,4.0,21.0,6.0,29.0,Basic,Annual,251.29,15.0,1
414193,50.0,Male,12.0,28.0,5.0,4.0,Premium,Quarterly,651.32,22.0,0
205908,59.0,Male,6.0,16.0,5.0,15.0,Standard,Annual,905.18,18.0,1
292414,36.0,Female,51.0,18.0,2.0,5.0,Premium,Quarterly,651.54,3.0,0
265822,40.0,Male,53.0,5.0,4.0,10.0,Basic,Annual,869.69,16.0,0
412384,39.0,Male,42.0,21.0,3.0,19.0,Premium,Quarterly,667.77,27.0,0
119911,38.0,Male,43.0,16.0,6.0,23.0,Premium,Quarterly,983.0,11.0,1
437461,39.0,Male,14.0,15.0,0.0,15.0,Premium,Annual,801.11,3.0,0
389814,36.0,Male,37.0,5.0,2.0,0.0,Basic,Quarterly,684.11,18.0,0
338286,46.0,Male,46.0,24.0,2.0,18.0,Premium,Quarterly,516.09,17.0,0
236392,36.0,Female,33.0,19.0,4.0,30.0,Premium,Annual,166.49,28.0,1
231879,40.0,Female,10.0,16.0,1.0,4.0,Premium,Monthly,249.91,20.0,1
194142,39.0,Male,6.0,5.0,0.0,9.0,Premium,Quarterly,210.0,30.0,1
271668,47.0,Male,9.0,12.0,0.0,18.0,Standard,Quarterly,990.3,9.0,0
402552,30.0,Male,39.0,23.0,3.0,2.0,Basic,Annual,783.3,2.0,0
381209,29.0,Male,38.0,24.0,2.0,3.0,Standard,Annual,785.56,14.0,0
295906,29.0,Male,58.0,7.0,0.0,15.0,Basic,Annual,717.38,9.0,0
197634,52.0,Female,36.0,7.0,4.0,4.0,Basic,Monthly,393.0,8.0,1
136946,37.0,Female,56.0,20.0,10.0,27.0,Premium,Monthly,784.0,24.0,1
326089,40.0,Male,39.0,8.0,4.0,12.0,Premium,Annual,638.89,16.0,0
190054,56.0,Male,38.0,14.0,8.0,12.0,Premium,Quarterly,977.0,9.0,1
189231,55.0,Male,23.0,11.0,10.0,28.0,Standard,Annual,204.0,5.0,1
207397,44.0,Male,7.0,22.0,3.0,5.0,Premium,Annual,153.89,2.0,1
295057,39.0,Male,52.0,27.0,3.0,2.0,Premium,Annual,634.56,14.0,0
325416,33.0,Male,51.0,26.0,0.0,19.0,Premium,Annual,901.78,20.0,0
176732,63.0,Female,46.0,15.0,9.0,1.0,Basic,Quarterly,745.0,17.0,1
151171,27.0,Female,51.0,1.0,6.0,21.0,Premium,Monthly,437.0,29.0,1
166341,59.0,Female,35.0,2.0,0.0,5.0,Premium,Annual,607.0,28.0,1
129798,55.0,Male,55.0,1.0,9.0,27.0,Basic,Annual,887.0,13.0,1
10587,41.0,Female,39.0,25.0,10.0,16.0,Standard,Monthly,984.0,22.0,1
149447,36.0,Female,28.0,17.0,7.0,4.0,Premium,Annual,378.0,18.0,1
117301,43.0,Male,5.0,23.0,10.0,11.0,Basic,Monthly,210.0,30.0,1
364810,29.0,Male,48.0,12.0,0.0,10.0,Standard,Annual,746.87,15.0,0
29990,35.0,Female,20.0,13.0,1.0,22.0,Premium,Quarterly,802.0,13.0,1
246532,52.0,Male,34.0,15.0,0.0,28.0,Basic,Annual,593.88,2.0,1
441153,45.0,Male,36.0,10.0,2.0,20.0,Premium,Quarterly,745.4,29.0,0
161465,30.0,Male,11.0,17.0,1.0,21.0,Standard,Annual,563.0,3.0,1
367224,47.0,Male,21.0,13.0,4.0,6.0,Basic,Annual,924.01,24.0,0
294792,47.0,Male,39.0,4.0,0.0,7.0,Premium,Annual,636.17,30.0,0
71458,34.0,Female,11.0,16.0,7.0,24.0,Basic,Annual,396.0,30.0,1
59530,18.0,Male,12.0,23.0,1.0,5.0,Standard,Monthly,499.0,10.0,1
306827,47.0,Female,41.0,15.0,0.0,10.0,Basic,Quarterly,558.17,2.0,0
23513,56.0,Female,60.0,6.0,5.0,27.0,Premium,Monthly,294.0,7.0,1
399938,26.0,Male,48.0,3.0,1.0,1.0,Premium,Quarterly,918.26,1.0,0
417074,22.0,Male,11.0,4.0,1.0,17.0,Basic,Annual,645.38,1.0,0
208769,45.0,Female,13.0,6.0,1.0,6.0,Premium,Quarterly,442.87,15.0,1
80890,24.0,Female,38.0,3.0,3.0,25.0,Standard,Quarterly,928.0,9.0,1
228060,54.0,Male,54.0,2.0,2.0,18.0,Premium,Annual,206.91,24.0,1
407684,50.0,Male,47.0,12.0,0.0,10.0,Basic,Annual,846.33,29.0,0
303797,44.0,Female,52.0,5.0,2.0,0.0,Standard,Quarterly,827.68,5.0,0
47639,46.0,Male,41.0,12.0,9.0,1.0,Basic,Quarterly,288.0,3.0,1
390579,31.0,Female,6.0,6.0,0.0,4.0,Premium,Annual,749.36,1.0,0
127323,55.0,Female,56.0,21.0,2.0,29.0,Basic,Quarterly,878.0,7.0,1
97395,40.0,Female,13.0,23.0,2.0,25.0,Basic,Annual,696.0,8.0,1
248299,50.0,Male,33.0,18.0,6.0,17.0,Premium,Monthly,469.02,3.0,1
119252,27.0,Male,40.0,22.0,3.0,11.0,Standard,Quarterly,948.0,4.0,1
313727,35.0,Male,31.0,25.0,1.0,16.0,Premium,Quarterly,951.4,1.0,0
220165,20.0,Female,40.0,18.0,0.0,4.0,Standard,Monthly,793.79,6.0,1
395764,37.0,Male,56.0,28.0,0.0,7.0,Standard,Quarterly,650.86,27.0,0
243490,38.0,Male,39.0,14.0,10.0,12.0,Basic,Quarterly,375.64,29.0,1
200130,43.0,Male,45.0,24.0,6.0,4.0,Standard,Monthly,544.0,11.0,1
172193,20.0,Male,23.0,20.0,10.0,10.0,Premium,Annual,652.0,5.0,1
303251,41.0,Male,18.0,28.0,3.0,13.0,Standard,Annual,729.7,18.0,0
238871,37.0,Female,33.0,4.0,9.0,1.0,Premium,Monthly,999.58,22.0,1
135540,44.0,Male,7.0,12.0,2.0,1.0,Standard,Monthly,391.0,12.0,1
172001,43.0,Female,55.0,13.0,4.0,3.0,Basic,Monthly,220.0,11.0,1
397737,20.0,Male,16.0,13.0,1.0,20.0,Basic,Annual,622.57,2.0,0
62197,20.0,Female,8.0,25.0,7.0,30.0,Standard,Quarterly,798.0,8.0,1
429767,34.0,Male,51.0,10.0,2.0,12.0,Standard,Annual,918.85,26.0,0
170309,50.0,Male,36.0,12.0,8.0,20.0,Basic,Monthly,925.0,3.0,1
343578,21.0,Male,14.0,28.0,0.0,1.0,Standard,Quarterly,557.9,19.0,0
324158,23.0,Male,4.0,11.0,2.0,3.0,Standard,Quarterly,653.53,23.0,0
167585,49.0,Male,36.0,29.0,6.0,21.0,Basic,Monthly,204.0,3.0,1
206999,62.0,Female,34.0,6.0,3.0,2.0,Premium,Annual,718.3,22.0,1
52591,63.0,Male,56.0,24.0,8.0,24.0,Standard,Quarterly,708.0,4.0,1
138477,52.0,Male,13.0,6.0,0.0,16.0,Basic,Quarterly,381.0,3.0,1
107467,40.0,Female,5.0,14.0,1.0,13.0,Basic,Monthly,860.0,18.0,1
328199,19.0,Female,49.0,5.0,1.0,5.0,Standard,Annual,677.86,3.0,0
321566,30.0,Male,60.0,1.0,2.0,6.0,Standard,Quarterly,717.95,21.0,0
336458,18.0,Male,21.0,11.0,0.0,17.0,Premium,Quarterly,832.12,29.0,0
62032,43.0,Female,60.0,5.0,2.0,20.0,Premium,Annual,966.0,30.0,1
177681,30.0,Female,47.0,22.0,6.0,12.0,Basic,Monthly,415.0,20.0,1
348648,39.0,Male,40.0,7.0,3.0,3.0,Basic,Annual,926.47,28.0,0
187911,46.0,Male,32.0,27.0,8.0,14.0,Basic,Quarterly,336.0,24.0,1
221604,32.0,Male,17.0,8.0,10.0,29.0,Premium,Monthly,117.02,3.0,1
390674,23.0,Male,1.0,9.0,1.0,14.0,Premium,Annual,952.63,25.0,0
96013,32.0,Male,50.0,22.0,4.0,15.0,Basic,Monthly,698.0,10.0,1
59982,48.0,Male,21.0,22.0,0.0,7.0,Basic,Quarterly,397.0,1.0,1
1059,48.0,Female,38.0,14.0,1.0,30.0,Basic,Monthly,786.0,20.0,1
350345,45.0,Male,51.0,17.0,3.0,3.0,Premium,Annual,511.74,3.0,0
96549,35.0,Male,56.0,11.0,8.0,27.0,Standard,Monthly,849.0,12.0,1
96809,42.0,Female,42.0,3.0,3.0,16.0,Premium,Quarterly,490.0,1.0,1
37867,44.0,Female,35.0,16.0,5.0,30.0,Standard,Monthly,683.0,29.0,1
46576,65.0,Female,26.0,13.0,7.0,22.0,Basic,Annual,816.0,29.0,1
92813,43.0,Male,48.0,4.0,8.0,1.0,Standard,Monthly,861.0,8.0,1
350107,36.0,Male,6.0,19.0,3.0,1.0,Premium,Quarterly,775.34,30.0,0
223045,63.0,Female,17.0,19.0,6.0,18.0,Standard,Quarterly,452.84,13.0,1
278472,47.0,Male,43.0,14.0,3.0,2.0,Basic,Annual,532.06,14.0,0
54457,46.0,Male,19.0,17.0,4.0,3.0,Standard,Monthly,208.0,11.0,1
134060,31.0,Male,50.0,10.0,8.0,22.0,Standard,Monthly,109.0,11.0,1
81896,50.0,Female,10.0,16.0,8.0,19.0,Basic,Quarterly,241.0,6.0,1
401042,34.0,Female,8.0,21.0,3.0,9.0,Standard,Quarterly,855.34,1.0,0
423545,24.0,Female,4.0,1.0,1.0,12.0,Premium,Quarterly,682.26,12.0,0
342164,46.0,Male,10.0,22.0,4.0,7.0,Basic,Quarterly,802.62,12.0,0
240396,31.0,Male,6.0,29.0,7.0,6.0,Premium,Monthly,500.69,4.0,1
148062,19.0,Female,6.0,26.0,10.0,9.0,Premium,Annual,714.0,19.0,1
188511,35.0,Female,38.0,9.0,1.0,25.0,Basic,Monthly,594.0,3.0,1
190051,43.0,Male,33.0,1.0,9.0,1.0,Standard,Monthly,264.0,24.0,1
85028,39.0,Female,17.0,10.0,3.0,23.0,Standard,Monthly,488.0,7.0,1
319824,26.0,Male,46.0,9.0,1.0,4.0,Premium,Annual,685.25,29.0,0
369110,42.0,Female,20.0,28.0,1.0,14.0,Premium,Annual,598.99,14.0,0
311611,47.0,Male,57.0,22.0,4.0,13.0,Basic,Annual,999.96,26.0,0
65160,21.0,Female,8.0,22.0,5.0,12.0,Premium,Quarterly,887.0,10.0,1
322984,47.0,Male,23.0,11.0,3.0,2.0,Premium,Quarterly,951.32,20.0,0
251216,24.0,Female,34.0,1.0,0.0,30.0,Basic,Quarterly,410.58,8.0,1
92020,47.0,Female,10.0,8.0,0.0,15.0,Premium,Monthly,919.0,16.0,1
126131,35.0,Female,24.0,2.0,6.0,20.0,Basic,Monthly,390.0,11.0,1
175010,21.0,Male,22.0,20.0,6.0,6.0,Premium,Annual,392.0,30.0,1
262767,35.0,Male,45.0,23.0,1.0,19.0,Basic,Annual,801.01,13.0,0
199447,63.0,Male,57.0,15.0,3.0,1.0,Basic,Monthly,967.0,11.0,1
121675,60.0,Female,35.0,6.0,4.0,19.0,Premium,Quarterly,420.0,10.0,1
420321,39.0,Male,41.0,28.0,0.0,11.0,Standard,Annual,856.67,17.0,0
158439,28.0,Male,45.0,10.0,9.0,0.0,Premium,Annual,808.0,4.0,1
247303,53.0,Female,8.0,11.0,8.0,2.0,Standard,Annual,953.1,1.0,1
359850,32.0,Male,56.0,14.0,2.0,11.0,Standard,Quarterly,512.74,21.0,0
355915,41.0,Female,35.0,19.0,0.0,20.0,Basic,Quarterly,565.4,13.0,0
372425,42.0,Male,58.0,24.0,3.0,8.0,Standard,Quarterly,632.85,29.0,0
133210,55.0,Male,52.0,20.0,3.0,4.0,Basic,Quarterly,959.0,11.0,1
364243,49.0,Female,11.0,8.0,2.0,3.0,Premium,Quarterly,825.56,13.0,0
36738,28.0,Male,1.0,5.0,1.0,1.0,Standard,Monthly,952.0,3.0,1
415986,47.0,Male,43.0,9.0,2.0,17.0,Premium,Annual,905.15,11.0,0
227394,56.0,Male,28.0,5.0,9.0,5.0,Basic,Quarterly,950.45,16.0,1
45614,26.0,Male,52.0,25.0,5.0,23.0,Basic,Annual,812.0,11.0,1
5210,47.0,Female,52.0,28.0,0.0,10.0,Basic,Monthly,618.0,25.0,1
42826,62.0,Male,51.0,24.0,8.0,22.0,Premium,Monthly,903.0,29.0,1
13515,50.0,Male,4.0,29.0,8.0,25.0,Standard,Annual,333.0,4.0,1
195249,52.0,Female,3.0,9.0,0.0,25.0,Premium,Monthly,458.0,23.0,1
211770,59.0,Male,43.0,13.0,5.0,26.0,Standard,Quarterly,779.82,11.0,1
376895,46.0,Male,47.0,30.0,1.0,6.0,Premium,Annual,615.83,11.0,0
224289,25.0,Male,29.0,23.0,9.0,2.0,Basic,Monthly,863.61,13.0,1
222451,50.0,Female,5.0,25.0,7.0,6.0,Basic,Annual,478.13,15.0,1
99463,42.0,Male,18.0,27.0,1.0,8.0,Standard,Annual,499.0,4.0,1
